id,activity
30138,on all fours
30139,sitting
30140,lying
30141,lying
30142,sitting
30143,lying
30144,lying
30145,sitting
30146,sitting on the ground
30147,lying
30148,lying
30149,lying
30150,walking
30151,lying
30152,lying
30153,sitting on the ground
30154,walking
30155,walking
30156,walking
30157,lying
30158,lying
30159,sitting on the ground
30160,walking
30161,sitting on the ground
30162,walking
30163,lying down
30164,lying
30165,sitting on the ground
30166,lying
30167,walking
30168,lying
30169,walking
30170,sitting on the ground
30171,standing up from lying
30172,lying
30173,walking
30174,lying
30175,walking
30176,walking
30177,on all fours
30178,lying
30179,lying
30180,sitting
30181,sitting
30182,sitting
30183,sitting
30184,sitting
30185,lying down
30186,sitting on the ground
30187,sitting
30188,sitting
30189,walking
30190,lying
30191,walking
30192,sitting on the ground
30193,lying
30194,sitting
30195,sitting
30196,walking
30197,standing up from lying
30198,standing up from lying
30199,sitting on the ground
30200,lying
30201,walking
30202,walking
30203,walking
30204,walking
30205,sitting
30206,walking
30207,lying
30208,lying
30209,sitting on the ground
30210,standing up from lying
30211,lying down
30212,sitting
30213,sitting
30214,lying
30215,sitting
30216,lying
30217,sitting on the ground
30218,walking
30219,lying
30220,lying
30221,lying
30222,walking
30223,sitting on the ground
30224,lying
30225,sitting on the ground
30226,lying
30227,walking
30228,walking
30229,walking
30230,lying
30231,lying
30232,lying
30233,sitting
30234,sitting on the ground
30235,lying
30236,walking
30237,sitting
30238,sitting
30239,standing up from sitting
30240,sitting
30241,walking
30242,sitting
30243,lying
30244,standing up from lying
30245,lying
30246,walking
30247,walking
30248,sitting
30249,walking
30250,lying
30251,lying down
30252,walking
30253,lying
30254,lying
30255,lying
30256,sitting
30257,standing up from lying
30258,lying
30259,sitting
30260,lying
30261,sitting on the ground
30262,on all fours
30263,standing up from lying
30264,sitting
30265,sitting on the ground
30266,lying
30267,walking
30268,lying
30269,walking
30270,sitting
30271,lying
30272,walking
30273,standing up from lying
30274,lying
30275,lying
30276,lying
30277,walking
30278,walking
30279,standing up from sitting on the ground
30280,lying
30281,walking
30282,lying
30283,standing up from lying
30284,walking
30285,lying
30286,lying
30287,sitting
30288,lying
30289,sitting
30290,sitting
30291,lying
30292,lying
30293,sitting on the ground
30294,lying
30295,lying
30296,lying
30297,walking
30298,sitting on the ground
30299,lying
30300,standing up from lying
30301,lying
30302,standing up from sitting on the ground
30303,walking
30304,standing up from lying
30305,sitting
30306,standing up from lying
30307,walking
30308,sitting
30309,standing up from lying
30310,walking
30311,lying down
30312,sitting
30313,sitting
30314,sitting
30315,lying
30316,sitting
30317,lying
30318,lying
30319,lying
30320,walking
30321,lying
30322,sitting
30323,sitting on the ground
30324,lying
30325,lying
30326,sitting on the ground
30327,sitting
30328,lying
30329,walking
30330,walking
30331,walking
30332,standing up from lying
30333,lying
30334,lying
30335,lying
30336,sitting on the ground
30337,lying
30338,lying
30339,sitting on the ground
30340,walking
30341,lying
30342,sitting
30343,walking
30344,lying
30345,walking
30346,lying
30347,sitting
30348,standing up from lying
30349,walking
30350,walking
30351,lying
30352,standing up from sitting on the ground
30353,walking
30354,lying
30355,sitting on the ground
30356,sitting
30357,sitting
30358,lying
30359,lying
30360,lying
30361,sitting on the ground
30362,lying
30363,sitting on the ground
30364,walking
30365,walking
30366,sitting on the ground
30367,walking
30368,lying
30369,on all fours
30370,standing up from lying
30371,lying
30372,walking
30373,lying
30374,lying
30375,lying
30376,walking
30377,sitting
30378,falling
30379,lying
30380,lying
30381,walking
30382,lying
30383,walking
30384,walking
30385,sitting
30386,walking
30387,sitting on the ground
30388,walking
30389,walking
30390,lying
30391,standing up from sitting
30392,standing up from lying
30393,lying
30394,lying
30395,lying
30396,walking
30397,standing up from sitting on the ground
30398,walking
30399,sitting
30400,lying
30401,standing up from sitting on the ground
30402,sitting
30403,lying
30404,walking
30405,lying
30406,walking
30407,walking
30408,walking
30409,lying
30410,walking
30411,walking
30412,lying
30413,lying
30414,lying
30415,lying
30416,on all fours
30417,on all fours
30418,lying
30419,lying
30420,lying
30421,standing up from sitting on the ground
30422,lying
30423,walking
30424,walking
30425,lying
30426,sitting
30427,sitting
30428,standing up from lying
30429,standing up from lying
30430,walking
30431,standing up from lying
30432,lying
30433,walking
30434,lying
30435,walking
30436,lying
30437,sitting
30438,lying
30439,lying
30440,lying
30441,sitting
30442,lying
30443,sitting
30444,sitting
30445,lying
30446,lying
30447,lying
30448,lying
30449,lying
30450,standing up from lying
30451,lying
30452,on all fours
30453,lying
30454,standing up from lying
30455,sitting
30456,sitting on the ground
30457,lying
30458,sitting
30459,lying
30460,standing up from lying
30461,lying
30462,lying
30463,walking
30464,on all fours
30465,lying
30466,sitting
30467,sitting
30468,standing up from lying
30469,walking
30470,lying
30471,lying
30472,sitting on the ground
30473,lying
30474,sitting on the ground
30475,walking
30476,on all fours
30477,sitting
30478,walking
30479,walking
30480,walking
30481,sitting
30482,lying
30483,walking
30484,standing up from lying
30485,on all fours
30486,sitting
30487,lying
30488,standing up from lying
30489,standing up from lying
30490,lying down
30491,sitting on the ground
30492,sitting
30493,walking
30494,walking
30495,lying
30496,on all fours
30497,walking
30498,sitting on the ground
30499,sitting
30500,standing up from lying
30501,walking
30502,lying
30503,lying
30504,lying
30505,walking
30506,standing up from lying
30507,walking
30508,walking
30509,standing up from lying
30510,lying
30511,walking
30512,sitting
30513,lying
30514,lying
30515,lying
30516,walking
30517,lying
30518,lying
30519,lying
30520,on all fours
30521,lying
30522,sitting
30523,sitting
30524,standing up from lying
30525,standing up from lying
30526,sitting on the ground
30527,walking
30528,sitting
30529,sitting
30530,lying
30531,lying
30532,walking
30533,sitting on the ground
30534,lying
30535,sitting on the ground
30536,lying
30537,standing up from sitting on the ground
30538,sitting
30539,walking
30540,standing up from lying
30541,lying
30542,walking
30543,lying
30544,walking
30545,walking
30546,walking
30547,lying
30548,lying
30549,walking
30550,sitting
30551,sitting
30552,walking
30553,lying
30554,standing up from sitting on the ground
30555,walking
30556,standing up from lying
30557,walking
30558,walking
30559,lying
30560,walking
30561,walking
30562,walking
30563,lying
30564,walking
30565,sitting
30566,standing up from lying
30567,walking
30568,sitting
30569,sitting
30570,walking
30571,lying
30572,lying
30573,sitting
30574,standing up from lying
30575,standing up from lying
30576,sitting
30577,lying
30578,on all fours
30579,lying
30580,walking
30581,standing up from lying
30582,lying
30583,sitting
30584,lying
30585,on all fours
30586,walking
30587,lying
30588,lying
30589,walking
30590,lying
30591,sitting
30592,sitting on the ground
30593,lying
30594,lying
30595,lying
30596,walking
30597,lying
30598,walking
30599,on all fours
30600,sitting
30601,lying
30602,walking
30603,sitting on the ground
30604,lying
30605,on all fours
30606,on all fours
30607,standing up from lying
30608,lying
30609,walking
30610,lying
30611,lying
30612,standing up from lying
30613,sitting
30614,lying
30615,sitting
30616,lying
30617,standing up from lying
30618,lying
30619,walking
30620,sitting
30621,lying
30622,lying down
30623,standing up from lying
30624,standing up from sitting on the ground
30625,walking
30626,sitting
30627,lying
30628,sitting
30629,sitting
30630,sitting
30631,standing up from lying
30632,sitting on the ground
30633,sitting
30634,sitting on the ground
30635,walking
30636,walking
30637,lying
30638,walking
30639,walking
30640,lying
30641,lying
30642,lying
30643,walking
30644,standing up from sitting
30645,lying
30646,lying
30647,sitting down
30648,lying
30649,walking
30650,lying
30651,lying
30652,standing up from lying
30653,lying
30654,sitting on the ground
30655,sitting on the ground
30656,walking
30657,lying
30658,lying
30659,lying
30660,falling
30661,sitting
30662,sitting
30663,sitting
30664,walking
30665,standing up from lying
30666,lying
30667,walking
30668,sitting
30669,lying
30670,walking
30671,lying down
30672,standing up from lying
30673,sitting
30674,lying
30675,lying
30676,lying
30677,lying
30678,lying
30679,walking
30680,sitting
30681,walking
30682,lying
30683,lying down
30684,lying
30685,walking
30686,walking
30687,sitting
30688,on all fours
30689,lying
30690,lying
30691,lying
30692,sitting on the ground
30693,walking
30694,sitting
30695,sitting
30696,lying
30697,sitting
30698,sitting on the ground
30699,standing up from sitting on the ground
30700,standing up from sitting
30701,sitting
30702,lying
30703,sitting
30704,lying
30705,walking
30706,lying
30707,on all fours
30708,sitting
30709,sitting
30710,sitting
30711,lying
30712,sitting
30713,lying
30714,standing up from lying
30715,lying
30716,lying
30717,lying
30718,sitting on the ground
30719,sitting
30720,lying
30721,sitting
30722,sitting
30723,sitting on the ground
30724,lying
30725,walking
30726,sitting on the ground
30727,lying
30728,lying
30729,walking
30730,standing up from lying
30731,sitting on the ground
30732,sitting
30733,sitting on the ground
30734,lying
30735,standing up from lying
30736,standing up from sitting on the ground
30737,walking
30738,sitting
30739,sitting on the ground
30740,walking
30741,lying
30742,sitting
30743,lying
30744,sitting
30745,lying
30746,walking
30747,lying
30748,standing up from sitting on the ground
30749,lying
30750,lying
30751,sitting
30752,walking
30753,standing up from lying
30754,lying
30755,lying
30756,lying
30757,lying
30758,walking
30759,standing up from lying
30760,lying
30761,sitting on the ground
30762,lying down
30763,walking
30764,standing up from lying
30765,sitting
30766,lying
30767,lying
30768,walking
30769,standing up from lying
30770,lying
30771,walking
30772,standing up from sitting on the ground
30773,lying
30774,standing up from lying
30775,walking
30776,lying
30777,lying
30778,walking
30779,lying
30780,lying
30781,walking
30782,sitting on the ground
30783,lying
30784,sitting
30785,lying
30786,lying
30787,lying
30788,standing up from lying
30789,lying
30790,lying
30791,sitting
30792,walking
30793,lying
30794,walking
30795,lying
30796,lying
30797,lying
30798,lying
30799,lying down
30800,lying
30801,sitting
30802,lying down
30803,walking
30804,walking
30805,on all fours
30806,walking
30807,lying
30808,lying
30809,sitting on the ground
30810,sitting
30811,lying
30812,walking
30813,walking
30814,lying
30815,sitting
30816,sitting
30817,lying
30818,lying
30819,sitting
30820,sitting on the ground
30821,lying
30822,lying
30823,sitting
30824,walking
30825,sitting
30826,lying
30827,lying
30828,sitting
30829,lying
30830,lying
30831,walking
30832,on all fours
30833,walking
30834,lying
30835,on all fours
30836,sitting
30837,sitting
30838,lying
30839,lying down
30840,lying
30841,lying
30842,sitting
30843,walking
30844,walking
30845,lying
30846,on all fours
30847,lying
30848,walking
30849,walking
30850,standing up from sitting on the ground
30851,lying
30852,walking
30853,sitting on the ground
30854,walking
30855,lying
30856,on all fours
30857,lying
30858,sitting
30859,walking
30860,lying
30861,walking
30862,sitting on the ground
30863,walking
30864,walking
30865,standing up from lying
30866,sitting
30867,walking
30868,lying
30869,walking
30870,standing up from lying
30871,walking
30872,sitting on the ground
30873,lying
30874,standing up from lying
30875,walking
30876,lying
30877,lying
30878,sitting
30879,lying
30880,lying
30881,lying
30882,sitting
30883,sitting
30884,sitting
30885,sitting
30886,sitting
30887,falling
30888,walking
30889,walking
30890,lying
30891,lying
30892,lying
30893,sitting on the ground
30894,sitting
30895,lying
30896,lying
30897,walking
30898,on all fours
30899,sitting
30900,lying down
30901,walking
30902,walking
30903,lying
30904,walking
30905,sitting
30906,lying
30907,lying
30908,sitting on the ground
30909,standing up from lying
30910,sitting
30911,sitting
30912,lying
30913,lying
30914,standing up from lying
30915,walking
30916,walking
30917,lying
30918,lying
30919,lying
30920,sitting on the ground
30921,lying down
30922,on all fours
30923,sitting
30924,lying
30925,on all fours
30926,sitting
30927,lying
30928,lying
30929,sitting
30930,sitting
30931,walking
30932,lying
30933,lying
30934,sitting
30935,lying
30936,walking
30937,walking
30938,lying
30939,lying
30940,sitting on the ground
30941,walking
30942,lying
30943,lying
30944,walking
30945,lying
30946,sitting
30947,sitting
30948,lying
